model,condition,seed,variant,variant_group,run_type,family,run_name,auroc,ap,f1,precision,recall,accuracy,best_val_auroc,tp,fp,tn,fn,n,n_pos,best_epoch
roberta,full,99,default,default,default_sweep,roberta_full,roberta_full_s99,0.409090909090909,0.3764612766094979,0.55,0.3793103448275862,1.0,0.3793103448275862,0.6725000000000001,11.0,18.0,0.0,0.0,29.0,11.0,1.0
roberta,full,100,default,default,default_sweep,roberta_full,roberta_full_s100,0.5656565656565656,0.4654963000386342,0.55,0.3793103448275862,1.0,0.3793103448275862,0.4475,11.0,18.0,0.0,0.0,29.0,11.0,1.0
roberta,full,111,default,default,default_sweep,roberta_full,roberta_full_s111,0.7828282828282829,0.6584529505582137,0.6206896551724138,0.5,0.8181818181818182,0.6206896551724138,0.69,9.0,9.0,9.0,2.0,29.0,11.0,5.0
roberta,full,123,default,default,default_sweep,roberta_full,roberta_full_s123,0.6717171717171717,0.6088744588744589,0.5263157894736842,0.625,0.4545454545454545,0.6896551724137931,0.7050000000000001,5.0,3.0,15.0,6.0,29.0,11.0,10.0
roberta,full,234,default,default,default_sweep,roberta_full,roberta_full_s234,0.6868686868686869,0.5631882006882007,0.5,0.4615384615384615,0.5454545454545454,0.5862068965517241,0.675,6.0,7.0,11.0,5.0,29.0,11.0,5.0
roberta,full,345,default,default,default_sweep,roberta_full,roberta_full_s345,0.3459595959595959,0.3337247203626513,0.0,0.0,0.0,0.6206896551724138,0.645,0.0,0.0,18.0,11.0,29.0,11.0,1.0
roberta,full,456,default,default,default_sweep,roberta_full,roberta_full_s456,0.6616161616161617,0.5519070010449322,0.55,0.3793103448275862,1.0,0.3793103448275862,0.6125,11.0,18.0,0.0,0.0,29.0,11.0,1.0
roberta,full,567,default,default,default_sweep,roberta_full,roberta_full_s567,0.3939393939393939,0.3454380468016832,0.0,0.0,0.0,0.6206896551724138,0.6225,0.0,0.0,18.0,11.0,29.0,11.0,1.0
roberta,full,678,default,default,default_sweep,roberta_full,roberta_full_s678,0.4166666666666667,0.4857303887738671,0.0,0.0,0.0,0.6206896551724138,0.7075,0.0,0.0,18.0,11.0,29.0,11.0,3.0
roberta,full,789,default,default,default_sweep,roberta_full,roberta_full_s789,0.6717171717171717,0.5168081918081917,0.5,0.5555555555555556,0.4545454545454545,0.6551724137931034,0.485,5.0,4.0,14.0,6.0,29.0,11.0,7.0
roberta,full,890,default,default,default_sweep,roberta_full,roberta_full_s890,0.6742424242424243,0.5905814446990918,0.5714285714285714,0.4166666666666667,0.9090909090909092,0.4827586206896552,0.41,10.0,14.0,4.0,1.0,29.0,11.0,4.0
roberta,full,901,default,default,default_sweep,roberta_full,roberta_full_s901,0.8080808080808081,0.7175324675324676,0.6111111111111112,0.44,1.0,0.5172413793103449,0.62,11.0,14.0,4.0,0.0,29.0,11.0,5.0
roberta,full,999,default,default,default_sweep,roberta_full,roberta_full_s999,0.611111111111111,0.4577150818530128,0.0,0.0,0.0,0.6206896551724138,0.7150000000000001,0.0,0.0,18.0,11.0,29.0,11.0,3.0
roberta,full,2024,default,default,default_sweep,roberta_full,roberta_full_s2024,0.6262626262626263,0.5306457431457431,0.625,0.4761904761904761,0.9090909090909092,0.5862068965517241,0.53,10.0,11.0,7.0,1.0,29.0,11.0,5.0
roberta,full,2025,default,default,default_sweep,roberta_full,roberta_full_s2025,0.51010101010101,0.4438641691878709,0.55,0.3793103448275862,1.0,0.3793103448275862,0.375,11.0,18.0,0.0,0.0,29.0,11.0,5.0
roberta,full,2026,default,default,default_sweep,roberta_full,roberta_full_s2026,0.4848484848484848,0.4638368877499312,0.55,0.3793103448275862,1.0,0.3793103448275862,0.5,11.0,18.0,0.0,0.0,29.0,11.0,1.0
roberta,qa,0,default,default,default_sweep,roberta_qa,roberta_qa_s0,0.6125,0.5847619047619047,0.5,0.6666666666666666,0.4,0.6923076923076923,0.6,4.0,2.0,14.0,6.0,26.0,10.0,6.0
roberta,qa,1,default,default,default_sweep,roberta_qa,roberta_qa_s1,0.434375,0.3731299840510367,0.5555555555555556,0.3846153846153846,1.0,0.3846153846153846,0.6472222222222223,10.0,16.0,0.0,0.0,26.0,10.0,1.0
roberta,qa,2,default,default,default_sweep,roberta_qa,roberta_qa_s2,0.65625,0.6174767185522334,0.0,0.0,0.0,0.6153846153846154,0.5388888888888889,0.0,0.0,16.0,10.0,26.0,10.0,1.0
roberta,qa,7,default,default,default_sweep,roberta_qa,roberta_qa_s7,0.475,0.4063186813186813,0.0,0.0,0.0,0.5384615384615384,0.6333333333333333,0.0,2.0,14.0,10.0,26.0,10.0,3.0
roberta,qa,11,default,default,default_sweep,roberta_qa,roberta_qa_s11,0.321875,0.3900070028011204,0.0,0.0,0.0,0.6153846153846154,0.6472222222222223,0.0,0.0,16.0,10.0,26.0,10.0,4.0
roberta,qa,13,default,default,default_sweep,roberta_qa,roberta_qa_s13,0.40625,0.3744605032648511,0.5555555555555556,0.3846153846153846,1.0,0.3846153846153846,0.6055555555555555,10.0,16.0,0.0,0.0,26.0,10.0,3.0
roberta,qa,22,default,default,default_sweep,roberta_qa,roberta_qa_s22,0.421875,0.4339193777237256,0.5555555555555556,0.3846153846153846,1.0,0.3846153846153846,0.525,10.0,16.0,0.0,0.0,26.0,10.0,1.0
roberta,qa,33,default,default,default_sweep,roberta_qa,roberta_qa_s33,0.38125,0.4238056943056943,0.0,0.0,0.0,0.6153846153846154,0.6333333333333333,0.0,0.0,16.0,10.0,26.0,10.0,2.0
roberta,qa,42,default,default,default_sweep,roberta_qa,roberta_qa_s42,0.61875,0.6098576913282796,0.0,0.0,0.0,0.6153846153846154,0.6083333333333334,0.0,0.0,16.0,10.0,26.0,10.0,1.0
roberta,qa,44,default,default,default_sweep,roberta_qa,roberta_qa_s44,0.48125,0.4495769589887236,0.5555555555555556,0.3846153846153846,1.0,0.3846153846153846,0.5888888888888889,10.0,16.0,0.0,0.0,26.0,10.0,1.0
roberta,qa,55,default,default,default_sweep,roberta_qa,roberta_qa_s55,0.4,0.3480573412095151,0.0,0.0,0.0,0.6153846153846154,0.7805555555555556,0.0,0.0,16.0,10.0,26.0,10.0,1.0
roberta,qa,66,default,default,default_sweep,roberta_qa,roberta_qa_s66,0.175,0.2735911726582746,0.0,0.0,0.0,0.6153846153846154,0.625,0.0,0.0,16.0,10.0,26.0,10.0,1.0
roberta,qa,77,default,default,default_sweep,roberta_qa,roberta_qa_s77,0.440625,0.3906201769245248,0.5555555555555556,0.3846153846153846,1.0,0.3846153846153846,0.5805555555555555,10.0,16.0,0.0,0.0,26.0,10.0,3.0
roberta,qa,88,default,default,default_sweep,roberta_qa,roberta_qa_s88,0.3375,0.3268820672081541,0.0,0.0,0.0,0.6153846153846154,0.6722222222222223,0.0,0.0,16.0,10.0,26.0,10.0,2.0
roberta,qa,99,default,default,default_sweep,roberta_qa,roberta_qa_s99,0.54375,0.4074945887445887,0.125,0.1666666666666666,0.1,0.4615384615384615,0.55,1.0,5.0,11.0,9.0,26.0,10.0,9.0
roberta,qa,100,default,default,default_sweep,roberta_qa,roberta_qa_s100,0.628125,0.6618909592822636,0.5555555555555556,0.3846153846153846,1.0,0.3846153846153846,0.5194444444444445,10.0,16.0,0.0,0.0,26.0,10.0,1.0
roberta,qa,111,default,default,default_sweep,roberta_qa,roberta_qa_s111,0.43125,0.3838622162151573,0.0,0.0,0.0,0.5769230769230769,0.6833333333333333,0.0,1.0,15.0,10.0,26.0,10.0,3.0
roberta,qa,123,default,default,default_sweep,roberta_qa,roberta_qa_s123,0.43125,0.3604724080267558,0.0,0.0,0.0,0.6153846153846154,0.6222222222222222,0.0,0.0,16.0,10.0,26.0,10.0,5.0
roberta,qa,234,default,default,default_sweep,roberta_qa,roberta_qa_s234,0.471875,0.4399970198883242,0.5555555555555556,0.3846153846153846,1.0,0.3846153846153846,0.5638888888888889,10.0,16.0,0.0,0.0,26.0,10.0,1.0
roberta,qa,345,default,default,default_sweep,roberta_qa,roberta_qa_s345,0.378125,0.3586798985328397,0.0,0.0,0.0,0.6153846153846154,0.5333333333333333,0.0,0.0,16.0,10.0,26.0,10.0,3.0
roberta,qa,456,default,default,default_sweep,roberta_qa,roberta_qa_s456,0.6125,0.4819838056680162,0.0,0.0,0.0,0.6153846153846154,0.5638888888888889,0.0,0.0,16.0,10.0,26.0,10.0,1.0
roberta,qa,567,default,default,default_sweep,roberta_qa,roberta_qa_s567,0.40625,0.3561274509803921,0.0,0.0,0.0,0.6153846153846154,0.5083333333333333,0.0,0.0,16.0,10.0,26.0,10.0,1.0
roberta,qa,678,default,default,default_sweep,roberta_qa,roberta_qa_s678,0.3875,0.3513042571463624,0.0,0.0,0.0,0.5384615384615384,0.7222222222222222,0.0,2.0,14.0,10.0,26.0,10.0,5.0
roberta,qa,789,default,default,default_sweep,roberta_qa,roberta_qa_s789,0.503125,0.4548763072676116,0.1333333333333333,0.2,0.1,0.5,0.5111111111111111,1.0,4.0,12.0,9.0,26.0,10.0,7.0
roberta,qa,890,default,default,default_sweep,roberta_qa,roberta_qa_s890,0.35,0.3304663693794128,0.5555555555555556,0.3846153846153846,1.0,0.3846153846153846,0.5277777777777778,10.0,16.0,0.0,0.0,26.0,10.0,2.0
roberta,qa,901,default,default,default_sweep,roberta_qa,roberta_qa_s901,0.51875,0.4213839523050049,0.6060606060606061,0.4347826086956521,1.0,0.5,0.5777777777777777,10.0,13.0,3.0,0.0,26.0,10.0,1.0
roberta,qa,999,default,default,default_sweep,roberta_qa,roberta_qa_s999,0.6625000000000001,0.6058333333333333,0.375,0.5,0.3,0.6153846153846154,0.6388888888888888,3.0,3.0,13.0,7.0,26.0,10.0,6.0
roberta,qa,2024,default,default,default_sweep,roberta_qa,roberta_qa_s2024,0.46875,0.3930453138193076,0.1428571428571428,0.25,0.1,0.5384615384615384,0.6,1.0,3.0,13.0,9.0,26.0,10.0,6.0
roberta,qa,2025,default,default,default_sweep,roberta_qa,roberta_qa_s2025,0.4499999999999999,0.4086510711510711,0.0,0.0,0.0,0.6153846153846154,0.4833333333333333,0.0,0.0,16.0,10.0,26.0,10.0,2.0
roberta,qa,2026,default,default,default_sweep,roberta_qa,roberta_qa_s2026,0.43125,0.3688014436543848,0.5714285714285714,0.4,1.0,0.4230769230769231,0.5333333333333333,10.0,15.0,1.0,0.0,26.0,10.0,4.0
roberta,scripted,0,default,default,default_sweep,roberta_scripted,roberta_scripted_s0,0.3232323232323232,0.3110545032481791,0.0,0.0,0.0,0.6206896551724138,0.69,0.0,0.0,18.0,11.0,29.0,11.0,1.0
roberta,scripted,1,default,default,default_sweep,roberta_scripted,roberta_scripted_s1,0.3787878787878788,0.3380238182869761,0.5263157894736842,0.3703703703703703,0.9090909090909092,0.3793103448275862,0.71,10.0,17.0,1.0,1.0,29.0,11.0,2.0
roberta,scripted,2,default,default,default_sweep,roberta_scripted,roberta_scripted_s2,0.4873737373737373,0.402555315055315,0.55,0.3793103448275862,1.0,0.3793103448275862,0.6775000000000001,11.0,18.0,0.0,0.0,29.0,11.0,1.0
roberta,scripted,7,default,default,default_sweep,roberta_scripted,roberta_scripted_s7,0.4545454545454545,0.4027474041110405,0.5263157894736842,0.3703703703703703,0.9090909090909092,0.3793103448275862,0.7250000000000001,10.0,17.0,1.0,1.0,29.0,11.0,1.0
roberta,scripted,11,default,default,default_sweep,roberta_scripted,roberta_scripted_s11,0.3787878787878788,0.3486332280343169,0.0,0.0,0.0,0.6206896551724138,0.79,0.0,0.0,18.0,11.0,29.0,11.0,6.0
roberta,scripted,13,default,default,default_sweep,roberta_scripted,roberta_scripted_s13,0.4292929292929293,0.3974325183355836,0.2857142857142857,0.2352941176470588,0.3636363636363636,0.3103448275862069,0.675,4.0,13.0,5.0,7.0,29.0,11.0,4.0
roberta,scripted,22,default,default,default_sweep,roberta_scripted,roberta_scripted_s22,0.3838383838383838,0.3548361846559338,0.3448275862068966,0.2777777777777778,0.4545454545454545,0.3448275862068966,0.7350000000000001,5.0,13.0,5.0,6.0,29.0,11.0,4.0
roberta,scripted,33,default,default,default_sweep,roberta_scripted,roberta_scripted_s33,0.4040404040404041,0.3429891713930615,0.25,0.2307692307692307,0.2727272727272727,0.3793103448275862,0.755,3.0,10.0,8.0,8.0,29.0,11.0,5.0
roberta,scripted,42,default,default,default_sweep,roberta_scripted,roberta_scripted_s42,0.505050505050505,0.4444374911301207,0.1176470588235294,0.1666666666666666,0.0909090909090909,0.4827586206896552,0.78,1.0,5.0,13.0,10.0,29.0,11.0,5.0
roberta,scripted,44,default,default,default_sweep,roberta_scripted,roberta_scripted_s44,0.4898989898989899,0.4511964796822368,0.2857142857142857,0.6666666666666666,0.1818181818181818,0.6551724137931034,0.6900000000000001,2.0,1.0,17.0,9.0,29.0,11.0,6.0
roberta,scripted,55,default,default,default_sweep,roberta_scripted,roberta_scripted_s55,0.3914141414141414,0.3446240336829133,0.0,0.0,0.0,0.6206896551724138,0.77,0.0,0.0,18.0,11.0,29.0,11.0,2.0
roberta,scripted,66,default,default,default_sweep,roberta_scripted,roberta_scripted_s66,0.4974747474747474,0.4368988308369307,0.0,0.0,0.0,0.6206896551724138,0.71,0.0,0.0,18.0,11.0,29.0,11.0,3.0
roberta,scripted,77,default,default,default_sweep,roberta_scripted,roberta_scripted_s77,0.5631313131313131,0.4586864314137042,0.4864864864864865,0.3461538461538461,0.8181818181818182,0.3448275862068966,0.645,9.0,17.0,1.0,2.0,29.0,11.0,3.0
roberta,scripted,88,default,default,default_sweep,roberta_scripted,roberta_scripted_s88,0.4494949494949495,0.4393019191147533,0.25,0.4,0.1818181818181818,0.5862068965517241,0.66,2.0,3.0,15.0,9.0,29.0,11.0,5.0
roberta,scripted,99,default,default,default_sweep,roberta_scripted,roberta_scripted_s99,0.4747474747474747,0.4629275158191321,0.3529411764705882,0.5,0.2727272727272727,0.6206896551724138,0.705,3.0,3.0,15.0,8.0,29.0,11.0,6.0
roberta,scripted,100,default,default,default_sweep,roberta_scripted,roberta_scripted_s100,0.505050505050505,0.413767472589198,0.0,0.0,0.0,0.6206896551724138,0.76,0.0,0.0,18.0,11.0,29.0,11.0,4.0
roberta,scripted,111,default,default,default_sweep,roberta_scripted,roberta_scripted_s111,0.3787878787878788,0.4105533722407104,0.2962962962962963,0.25,0.3636363636363636,0.3448275862068966,0.7100000000000001,4.0,12.0,6.0,7.0,29.0,11.0,5.0
roberta,scripted,123,default,default,default_sweep,roberta_scripted,roberta_scripted_s123,0.3989898989898989,0.3800421434145242,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4482758620689655,0.7150000000000001,3.0,8.0,10.0,8.0,29.0,11.0,6.0
roberta,scripted,234,default,default,default_sweep,roberta_scripted,roberta_scripted_s234,0.4595959595959596,0.4346083955110325,0.1538461538461538,0.5,0.0909090909090909,0.6206896551724138,0.63,1.0,1.0,17.0,10.0,29.0,11.0,3.0
roberta,scripted,345,default,default,default_sweep,roberta_scripted,roberta_scripted_s345,0.3762626262626262,0.3294624301801335,0.0,0.0,0.0,0.6206896551724138,0.695,0.0,0.0,18.0,11.0,29.0,11.0,1.0
roberta,scripted,456,default,default,default_sweep,roberta_scripted,roberta_scripted_s456,0.4646464646464647,0.460575547941858,0.0,0.0,0.0,0.6206896551724138,0.685,0.0,0.0,18.0,11.0,29.0,11.0,3.0
roberta,scripted,567,default,default,default_sweep,roberta_scripted,roberta_scripted_s567,0.3484848484848485,0.3339038739038739,0.0,0.0,0.0,0.6206896551724138,0.665,0.0,0.0,18.0,11.0,29.0,11.0,1.0
roberta,scripted,678,default,default,default_sweep,roberta_scripted,roberta_scripted_s678,0.4242424242424242,0.4346277194363319,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.5172413793103449,0.6750000000000002,4.0,7.0,11.0,7.0,29.0,11.0,6.0
roberta,scripted,789,default,default,default_sweep,roberta_scripted,roberta_scripted_s789,0.409090909090909,0.3652070745653634,0.3076923076923077,0.2666666666666666,0.3636363636363636,0.3793103448275862,0.7274999999999999,4.0,11.0,7.0,7.0,29.0,11.0,8.0
roberta,scripted,890,default,default,default_sweep,roberta_scripted,roberta_scripted_s890,0.3434343434343434,0.3894071842200184,0.0,0.0,0.0,0.6206896551724138,0.61,0.0,0.0,18.0,11.0,29.0,11.0,3.0
roberta,scripted,901,default,default,default_sweep,roberta_scripted,roberta_scripted_s901,0.4242424242424242,0.3543055495806692,0.1428571428571428,0.3333333333333333,0.0909090909090909,0.5862068965517241,0.7,1.0,2.0,16.0,10.0,29.0,11.0,3.0
roberta,scripted,999,default,default,default_sweep,roberta_scripted,roberta_scripted_s999,0.398989898989899,0.3741196522526446,0.2962962962962963,0.25,0.3636363636363636,0.3448275862068966,0.76,4.0,12.0,6.0,7.0,29.0,11.0,7.0
roberta,scripted,2024,default,default,default_sweep,roberta_scripted,roberta_scripted_s2024,0.4141414141414141,0.397880628143786,0.3478260869565217,0.3333333333333333,0.3636363636363636,0.4827586206896552,0.75,4.0,8.0,10.0,7.0,29.0,11.0,7.0
roberta,scripted,2025,default,default,default_sweep,roberta_scripted,roberta_scripted_s2025,0.4722222222222222,0.4720801084437448,0.0,0.0,0.0,0.6206896551724138,0.745,0.0,0.0,18.0,11.0,29.0,11.0,3.0
roberta,scripted,2026,default,default,default_sweep,roberta_scripted,roberta_scripted_s2026,0.3232323232323232,0.316049060861895,0.0,0.0,0.0,0.5172413793103449,0.67,0.0,3.0,15.0,11.0,29.0,11.0,4.0
